id,formation_energy_ev_natom,bandgap_energy_ev
1,0.18090304535612542,1.6111671105107335
2,0.07350811527829193,3.7190911421841006
3,0.1560456187171656,3.512537807790056
4,0.035527046329003,3.041772485783432
5,0.10793680599228153,1.6577461272855138
6,0.07925962633652069,4.180717042391735
7,0.07105232163690146,3.2303615224793347
8,0.1199927519704787,2.085641723382863
9,0.0856360538855232,2.6423121304808497
10,0.2321777804801305,3.0742443121601086
11,0.1837632028414739,1.9193309938266423
12,0.11129697515532831,2.7508211152244346
13,0.2992042143522943,1.0543716411547264
14,0.17094845984014073,1.9974457794780842
15,0.05660523427205348,1.0139973162130425
16,0.2323762137429116,3.484126287196811
17,0.19985855185946544,1.7392559854114267
18,0.20532801967923836,2.37038638941626
19,0.4020675856602166,1.183067958499512
20,0.1815118544075125,1.4311263192804544
21,0.0540958670452925,1.8801634771093565
22,0.150439976339678,2.8777118071999435
23,0.17754917802017545,1.7000452188351975
24,0.16656841721175802,3.1620828630026985
25,0.039480053205028176,2.5924341625763505
26,0.1329424194615626,0.9951779178174343
27,0.25823239269674597,1.3157796703121116
28,0.2115198661409115,1.8909225435164256
29,0.12563879603873399,1.1408151170454424
30,0.23826617703429712,1.866703219960804
31,0.22733452924869918,1.110088519910105
32,0.14612845579412984,1.9473285211712492
33,0.14786141859092222,1.4078940224822172
34,0.1970913146616991,1.7613661563207654
35,0.02918679903784621,0.9862725837376967
36,0.19570292119727253,0.8892145055764964
37,0.15437266698201063,3.719574782107453
38,0.15403142827348976,1.3845087251208308
39,0.25462820995015456,1.9802831518902886
40,0.11398841312172561,3.3763698411067127
41,0.06084668011830277,3.9036793471404874
42,0.14852225342997155,3.268511893152092
43,0.06084668011830277,3.9036793471404874
44,0.21486623407099567,1.2878766088459737
45,0.3001251574254351,0.5191807369169803
46,0.08703280536050606,3.513243432922504
47,0.21518787974454728,1.8318139260119137
48,0.26396477936642554,1.846238741717622
49,0.22973711289766813,3.3839469740974986
50,0.12939602822125107,1.1794012895330455
51,0.13940830088720535,2.060938125550887
52,0.11386111121281814,1.5922812821311725
53,0.2495307071460032,1.5223482933877683
54,0.25600656463767407,2.7635025564374587
55,0.13788296222849158,2.686344250061325
56,0.25966038181351775,0.5551928850017178
57,0.20215818091377238,2.304085257851006
58,0.2719204487709009,2.5866253396207575
59,0.19311552782502178,0.9574694998742181
60,0.14208397662148228,2.78354733748884
61,0.22652447458392122,0.6241962615571872
62,0.1913174955493863,1.632103503468489
63,0.3260014825630153,1.8665858363643906
64,0.23822294442136638,3.20682462312124
65,0.36595089628969724,0.958617644803625
66,0.07236481117290322,2.815757747874968
67,0.07105232163690146,3.2303615224793347
68,0.20895212400711075,2.1945752803558856
69,0.23523524341799418,3.288087143877723
70,0.2799962841615859,1.7750026036379691
71,0.08264888853187677,2.518591645995855
72,0.11142593699128087,3.058956182610679
73,0.028914918852106786,2.3816528634527954
74,0.10433684991332427,2.102454215399586
75,0.2778419814906503,1.567031925690316
76,0.26844162170682273,3.0138666190287617
77,0.332575437233136,1.0337187774968677
78,0.22246110871506225,2.414369639113466
79,0.1738434521043537,2.4201062256996293
80,0.2650202368200585,1.1586016182997656
