id,formation_energy_ev_natom,bandgap_energy_ev
1,0.20299500226974487,1.6125886960830453
2,0.0636151134967804,3.819121766135245
3,0.16129407286643982,3.422524095356799
4,0.03180685639381409,3.0635650830015337
5,0.14799964427947998,1.6035037575586066
6,0.054732322692871094,4.552043128304608
7,0.07105976343154907,3.232563550018477
8,0.12034884095191956,2.1329299265788846
9,0.06424069404602051,2.7847273785966418
10,0.23866617679595947,2.972136824529812
11,0.19247645139694214,1.9684919938866254
12,0.10302355885505676,2.601082306391309
13,0.32920098304748535,0.9681695239832661
14,0.16922563314437866,1.9877603035099438
15,0.06304743885993958,0.9812474961851115
16,0.2695562243461609,3.486445376338622
17,0.20800244808197021,1.7988294358435661
18,0.20980799198150635,2.3674642500722807
19,0.37709882855415344,1.3428091293140658
20,0.1862291395664215,1.440434513508345
21,0.08695769309997559,1.8265484547108726
22,0.14526024460792542,2.8923638734248254
23,0.16348886489868164,1.7380410680904756
24,0.17612171173095703,3.119480716677376
25,0.04136344790458679,2.4832853138843247
26,0.1818137764930725,0.9253482342978204
27,0.25229009985923767,1.3380474674457472
28,0.2193250060081482,1.9200147666413956
29,0.12155142426490784,1.1809648145864824
30,0.22518521547317505,1.8724885353041203
31,0.23401322960853577,1.102177777018689
32,0.1440446674823761,1.9129620993183751
33,0.10850122570991516,1.4296456376224354
34,0.17748096585273743,1.7214620915347112
35,0.04694664478302002,0.942619543614224
36,0.21737727522850037,0.8487942881068644
37,0.16129407286643982,3.6254948086042407
38,0.1535828709602356,1.536516395933171
39,0.2515043020248413,2.010491518612324
40,0.10472708940505981,3.427712469842395
41,0.06211969256401062,3.905361680099028
42,0.15206369757652283,3.220153103550752
43,0.06211969256401062,3.905361680099028
44,0.19941619038581848,1.366720684618041
45,0.29076266288757324,0.6377935752385401
46,0.03756466507911682,3.822163994208685
47,0.1977854073047638,1.827018510077234
48,0.25633180141448975,1.8700189662193702
49,0.21778365969657898,3.430714731110495
50,0.1241815984249115,1.2263572340444986
51,0.13705682754516602,2.11867376769798
52,0.10838449001312256,1.5900145379892336
53,0.23549827933311462,1.585558280965371
54,0.2558308243751526,2.773167884525701
55,0.12281596660614014,2.571186632973789
56,0.3046550750732422,0.49939242327051186
57,0.2040724754333496,2.3176667119300296
58,0.28007811307907104,2.0769717702536346
59,0.20631054043769836,0.9665292345122654
60,0.1284400224685669,2.8324607522355043
61,0.243993878364563,0.49695025771169427
62,0.174280047416687,1.6648526592082966
63,0.3306569457054138,1.687745903728147
64,0.2178686559200287,3.3717053752150417
65,0.36292505264282227,0.9063883068848552
66,0.07260057330131531,2.858684305627615
67,0.07105976343154907,3.232563550018477
68,0.20909962058067322,2.2685514217631746
69,0.21925878524780273,3.4125089312843997
70,0.2816643714904785,1.6769779489519354
71,0.06420391798019409,2.5534706934876388
72,0.1039920449256897,3.13041300991506
73,0.053019702434539795,2.2817957381182077
74,0.12834599614143372,2.1127798516426477
75,0.26212063431739807,1.4987576644557297
76,0.2730562090873718,2.920360039931959
77,0.33115923404693604,1.0546100431983416
78,0.24951010942459106,2.2323585418970597
79,0.1875241994857788,2.389512159527649
80,0.25411978363990784,1.2727869502896136
81,0.10472708940505981,3.427712469842395
82,0.070498526096344,3.4409656439173193
83,0.23321858048439026,1.0720880268903406
84,0.07944872975349426,1.0163728825343865
85,0.10472708940505981,3.427712469842395
86,0.19892871379852295,3.024447797127482
87,0.056845009326934814,3.242680213236422
88,0.05834090709686279,2.788984922876495
89,0.10197839140892029,4.249004346420333
90,0.3420882225036621,1.5141185454150867
91,0.09358495473861694,4.412036859519229
92,0.26867765188217163,0.7447981051856779
93,0.21555614471435547,2.335688152953418
94,0.019891738891601562,2.0182092339835487
95,0.07105976343154907,3.232563550018477
96,0.3305741250514984,1.10642980505112
97,0.24502313137054443,2.1868399408076598
98,0.030886203050613403,1.4083481254899073
99,0.07213735580444336,1.9239316531944375
100,0.3244515657424927,1.0262826516198833
101,0.17464429140090942,1.609784248345232
102,0.03756466507911682,3.822163994208685
103,0.23282933235168457,2.157635395762043
104,0.3274523615837097,1.4217454273392955
105,0.22149738669395447,1.6448050172534285
106,0.10197839140892029,4.249004346420333
107,0.10323181748390198,4.021234168992409
108,0.2201332449913025,2.524603267995562
109,0.19700166583061218,2.2435512862774214
110,0.14599323272705078,0.8834144904138458
111,0.32251447439193726,0.7471356410038253
112,0.07200682163238525,3.035168376628898
113,0.20725134015083313,2.336132184054987
114,0.35820531845092773,2.9064458591430595
115,0.36692315340042114,2.0542333808730504
116,0.21634021401405334,2.601562592625421
117,0.20619416236877441,1.978925685866831
118,0.25417959690093994,2.1064427213776695
119,0.21555614471435547,2.335688152953418
120,0.20669269561767578,2.062541369539813
121,0.25560399889945984,2.2031145752900954
122,0.16804549098014832,1.8036444346710114
123,0.04694664478302002,0.942619543614224
124,0.30229610204696655,0.33625106398900945
125,0.16921332478523254,1.1411533721592848
126,0.10472708940505981,3.4703249457450425
127,0.09144404530525208,2.436095348644038
128,0.36391979455947876,2.5012479194458184
129,0.37709882855415344,1.3428091293140658
130,0.2757466733455658,1.802971757574256
131,0.10289731621742249,3.301624727601126
132,0.30018937587738037,0.36331004658306015
133,0.07105976343154907,3.232563550018477
134,0.16758912801742554,1.3441731788134952
135,0.14567577838897705,2.686870801712468
136,0.1824672818183899,0.8921121131706821
137,0.18819573521614075,0.8727996503256716
138,0.25417959690093994,2.1064427213776695
